# generated by ews.pipeline on 2026-05-12T02:21:30, loader=derived
ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m
INTC,2012-06-30,0.060063752537824255,-0.05415152250115718,0.11578081111074079,0.22801269676514063,0.19622637024677989,0.16584798574598958
PFE,2012-06-30,0.06284645683562595,0.028239220541529608,0.08452861816092594,0.12570795626980302,0.12324449578589465,0.1893303078004859
SPG,2012-06-30,0.08466315029069871,0.0662470971433895,0.22359510444267272,0.20044957979330252,0.16791018283770054,0.18506442719246474
XOM,2012-06-30,0.09817756776332676,-0.010457587816991576,0.022074744021666204,0.18329862946230588,0.15820729395206995,0.19644102751876685
AAL,2012-07-31,-0.15424359687138078,0.11695893863176088,0.28764029797324864,0.6085632322109714,0.6210358452611539,0.37791606955444274
BBBY,2012-07-31,0.10439556732714506,0.22748087446253895,0.17372263850918834,0.4878803221180169,0.5124148215467365,0.5824999809265137
F,2012-07-31,-0.01597424640872691,-0.16756800252942317,-0.24736426354729923,0.25202527158035526,0.24929909959421562,0.30564909226515774
GE,2012-07-31,0.012689721619522754,0.06148402288955279,0.12792476435657574,0.2216346778711429,0.20104227311183975,0.15371366876163478
INTC,2012-07-31,-0.036370717153868526,-0.11287557469730192,-0.01720685396855759,0.24130588478115553,0.20381243863801088,0.1460132504914114
PFE,2012-07-31,0.04521749332978575,0.071413706803368,0.13928845356637543,0.13532450409874547,0.1294328976694609,0.0883744596204597
SPG,2012-07-31,0.015245244640688105,0.02895636644185684,0.19169090303555247,0.18404677562575844,0.1666261930882789,0.13861330011578588
XOM,2012-07-31,0.01769413598586267,0.014481367664381573,0.047123105552177025,0.1819921975205698,0.16111960669192,0.12025582799599437
AAL,2012-08-31,-0.02112008213163985,-0.0826159584385121,0.5494187471976157,0.5418168809272051,0.5955532675959373,0.37791606955444274
BBBY,2012-08-31,0.03183967834183021,0.302083373986304,0.6294227535330792,0.4300942496373333,0.46460527638621374,0.5269121665066703
F,2012-08-31,0.02750256400086859,-0.07842836436598732,-0.21989521398225786,0.21872524581015335,0.23234420528489863,0.30564909226515774
GE,2012-08-31,-0.011927074673395932,0.1483045776493448,0.13708295534724324,0.18755984186669947,0.19880038838096883,0.15371366876163478
INTC,2012-08-31,-0.05337393426158932,-0.015040948617040195,-0.05189461614411828,0.2365564246733171,0.20949591959816147,0.15489801753064278
PFE,2012-08-31,-0.01729841989131098,0.11483190320604741,0.14334771764180076,0.1317214087668596,0.1288697176056788,0.0883744596204597
SPG,2012-08-31,-0.020027867482171335,0.09308139655637948,0.17599743476871588,0.1484769142643459,0.16748940512919933,0.11764677142057957
XOM,2012-08-31,0.0036240370865987526,0.1323105273256846,0.030428785254280832,0.16998366979143084,0.15870896894885758,0.10539735351484578
AAL,2012-09-30,0.005769606190041632,-0.2280442591202183,0.4002677820324134,0.5335471151333557,0.6047398348483812,0.3650794364442211
BBBY,2012-09-30,0.17995443869693317,0.4230768349043741,0.9473682936822037,0.3970165245435392,0.42069221085633424,0.5269121665066703
F,2012-09-30,0.059076357323526674,0.05576688260628915,-0.21104899920522247,0.18866224451758398,0.2332018526671893,0.30564909226515774
GE,2012-09-30,0.10869375490304578,0.11681024531395967,0.15600275782971762,0.16334242981510733,0.19982373989547678,0.15371366876163478
INTC,2012-09-30,-0.06633694289304304,-0.142913316367419,-0.18871728556353673,0.2267456500457608,0.22687199457542115,0.21513826748637846
PFE,2012-09-30,0.042365582946258584,0.0904135840791902,0.12120601376148232,0.1318100581410325,0.12851546969612174,0.08117489590199153
SPG,2012-09-30,-0.03557600097163294,-0.03322085474572867,0.04685171060599003,0.145251296631729,0.174739085105926,0.10856198360442951
XOM,2012-09-30,0.04873885642809905,0.07856050375423451,0.06441258145644357,0.12699712470427413,0.15735416218569157,0.10539735351484578
AAL,2012-10-31,0.13302341136683138,0.12465367052729892,0.1871344792839551,0.518484047444403,0.5631299196645969,0.3141866847937376
BBBY,2012-10-31,0.42722121837032745,0.88279295755555,1.305343502558832,0.61068064614527,0.5523427471787971,0.40428058028758557
F,2012-10-31,0.12931732680143293,0.24049989073722666,0.01577741076431649,0.24962128223784905,0.2547371904183228,0.30564909226515774
GE,2012-10-31,-0.0767207962219193,0.023677568208599453,0.08556964867873673,0.15923759215287364,0.1922634901081216,0.1202871412141778
INTC,2012-10-31,-0.04964860014863204,-0.15852393538537757,-0.24682519002695458,0.21815410008589387,0.22919763127580678,0.25936041499903306
PFE,2012-10-31,-0.0067889953126356595,0.038847046802592766,0.11864251620348432,0.13342571934945666,0.13386529890189897,0.08117489590199153
SPG,2012-10-31,0.006746867176917526,-0.04931586959357115,-0.01758203431237071,0.13625423308064646,0.16153824994499064,0.10856198360442951
XOM,2012-10-31,-0.006862822591755968,0.05583345318284172,0.07186351972143434,0.1197371139596557,0.15354540292311988,0.10539735351484578
AAL,2012-11-30,0.02709153089505456,0.2394234829274966,0.019778481075974463,0.44649079501766276,0.5250640591656844,0.3141866847937376
BBBY,2012-11-30,-0.0026298462690801383,0.7277904940391551,1.3266871350723894,0.6257960102927048,0.537034400678042,0.3978364888644765
F,2012-11-30,0.01777755535390213,0.23582455571073857,0.14309542079554594,0.2732614679665417,0.2566170479858189,0.30564909226515774
GE,2012-11-30,-0.009840931543281806,0.031558562636820886,0.1614363173619564,0.187709520601693,0.19433989998779216,0.13451545968048803
INTC,2012-11-30,-0.11178576242609606,-0.18534599290241927,-0.20664847431057742,0.24716816806716935,0.2418068456868509,0.3189216638281514
PFE,2012-11-30,0.028300181025678883,0.05892467534532031,0.17735325122520296,0.13303807167111342,0.13285170126646398,0.08323538315515665
SPG,2012-11-30,0.004525381502598291,-0.026488876219857294,0.07496692159863594,0.14504198843561517,0.15196165651008728,0.09618430208270043
XOM,2012-11-30,-0.03174798304044646,0.017108632802563584,0.14563991348877092,0.14300571742509702,0.15726485939372992,0.10539735351484578
AAL,2012-12-31,0.04732366684039335,0.290631113645369,0.01275333085177155,0.3667641440793508,0.460039330155754,0.3141866847937376
BBBY,2012-12-31,-0.05669081426183775,0.3812742175520818,1.070911828598085,0.6348781502457509,0.5294381645198787,0.360969370998278
F,2012-12-31,0.13100396157798833,0.3197560861961779,0.3642959605869698,0.2824224705937765,0.25068497334090134,0.30564909226515774
GE,2012-12-31,0.0024400003811011484,-0.06730279542955309,0.024151217781463563,0.19062648397574086,0.18345346169276533,0.13451545968048803
INTC,2012-12-31,0.05365396958678437,-0.08064968204068579,-0.2114455547421754,0.2283639368539979,0.23041843428809752,0.3189216638281514
PFE,2012-12-31,0.00239775153456101,0.018321912174396937,0.11039204600045838,0.1348408712003136,0.13588144196025567,0.08323538315515665
SPG,2012-12-31,0.03917713079843299,0.048968604503226265,0.029887519448510647,0.12489507544760398,0.14000168866563212,0.09618430208270043
XOM,2012-12-31,-0.018039792847025504,-0.047655955872978106,0.024399732607356617,0.14696805170456712,0.1437691550192541,0.10539735351484578
AAL,2013-01-31,0.02145938709524975,0.17241390193273953,0.24607352950782513,0.37567131884233906,0.45063480047121607,0.3141866847937376
BBBY,2013-01-31,-0.10280373891273997,-0.10993382510927163,0.6716417467849967,0.39666057594667753,0.5211357847475534,0.30513173337382593
F,2013-01-31,-0.011715239198649363,0.16893904147598549,0.42640104717234606,0.29962184665786384,0.25126610203931593,0.30564909226515774
GE,2013-01-31,0.044048427243867705,0.06758418377515785,0.09180822539460975,0.18962174707812154,0.17447010363760457,0.13451545968048803
INTC,2013-01-31,-0.015902643146773587,-0.017253246569613467,-0.16564116807628215,0.25844236366136847,0.238058697814457,0.3189216638281514
PFE,2013-01-31,0.06207747911635875,0.1164305988578953,0.16564379038895538,0.15791791307252495,0.14306644540639943,0.08323538315515665
SPG,2013-01-31,0.002377943638417701,0.060042562498563656,0.01209817224157983,0.12070768495343963,0.1279317001830317,0.09618430208270043
XOM,2013-01-31,0.014203547804752636,-0.006983664211128726,0.04918436034959983,0.150826615676965,0.1361047161221599,0.10539735351484578
AAL,2013-02-28,-0.06083920377847685,0.03546657592191638,0.21648549247267468,0.39947017738302865,0.42584187956487485,0.3141866847937376
BBBY,2013-02-28,-0.14558826767449484,-0.2319894383564277,0.36225090847823194,0.3780616984322785,0.5255535882367764,0.295757582693389
F,2013-02-28,-0.024748664802732412,0.12914265490535004,0.35936799644725914,0.25872139444384346,0.2635229435981762,0.3024193790565547
GE,2013-02-28,0.05308112886254457,0.11748495457708819,0.14168060295439244,0.19144778103882118,0.18856978173738997,0.13451545968048803
INTC,2013-02-28,-0.01242828867388035,0.050492961215091725,-0.14163136174693236,0.23361828979562776,0.23955790095685672,0.3189216638281514
PFE,2013-02-28,-0.005089075584756464,0.11914089056172661,0.16606233063982545,0.16309656432085778,0.14679006384332435,0.08323538315515665
SPG,2013-02-28,-0.008642973809985355,0.06486397844529179,0.015264196157416254,0.10821014130761585,0.12811026415007246,0.09618430208270043
XOM,2013-02-28,-0.006042617160329944,0.022952390891580077,0.033580713573384546,0.13195073617457745,0.13682510928658578,0.10334408629397397
AAL,2013-03-31,0.2635890870763484,0.2954197678671153,0.6507785902371637,0.3999988489165786,0.37603739703126204,0.3141866847937376
BBBY,2013-03-31,0.06024094803435176,-0.12624118003463258,0.19033809089335962,0.4013421805220087,0.5331617484803244,0.3157575780695135
F,2013-03-31,0.04282303470060067,0.038152760136158426,0.3192344867581671,0.2221150178400357,0.2572197966891716,0.2880704448234109
GE,2013-03-31,-0.004306424048890811,0.12659171436398098,0.054320760170304405,0.17233214217960569,0.18257861499151196,0.13451545968048803
INTC,2013-03-31,0.04597716547404329,0.07629093137779219,-0.01054996902764116,0.22436603506395827,0.2261742180822236,0.3189216638281514
PFE,2013-03-31,0.05443912097128267,0.1580044996754968,0.1825180409589524,0.1570303679693778,0.14550930925103622,0.08323538315515665
SPG,2013-03-31,-0.0018880272594461456,0.011100738311645264,0.055506729010299294,0.10475109691679352,0.11587200715716266,0.09618430208270043
XOM,2013-03-31,0.006253377969122509,0.044044313283789105,-0.0053032374589706555,0.12540608947673085,0.13180568403086942,0.10262346713229452
AAL,2013-04-30,0.0736975399555102,0.18181798245707093,0.4118627436315243,0.3807505677342444,0.37976615866459845,0.3141866847937376
BBBY,2013-04-30,0.676067646479305,0.529411665708551,0.5407406842267071,0.9092718414140785,0.7975215508294581,0.3157575780695135
F,2013-04-30,0.05380472790501156,0.06032475568527973,0.3357011897528739,0.23778633673467545,0.2707456592945411,0.22424244375060354
GE,2013-04-30,-0.044987248636289556,0.010903632973842559,0.06667323834138505,0.19370371703657074,0.1905365285247058,0.13451545968048803
INTC,2013-04-30,0.11602986180385089,0.132774950542891,0.1275632965116067,0.19987727590162435,0.23067112832795694,0.3189216638281514
PFE,2013-04-30,-0.005473780158985919,0.05670651996961662,0.15531041550986524,0.17928749742947173,0.1688342089022962,0.08323538315515665
SPG,2013-04-30,0.10623104982339493,0.11123646883251914,0.19266013400595128,0.13828730771888648,0.12855934950291512,0.09618430208270043
XOM,2013-04-30,-0.017553262629155464,-0.012258136646479456,-0.0034363296442454505,0.12239982783208264,0.13568125911974455,0.10231384578348303
AAL,2013-05-31,0.03719022083149226,0.264028718285805,0.3515385493498584,0.3255795028113275,0.3633003029831342,0.3141866847937376
BBBY,2013-05-31,0.12646674569605243,1.1799831226119544,0.6831169297631237,0.9545336432440099,0.7370989414535177,0.3157575780695135
F,2013-05-31,0.16927640694330792,0.23883989932870997,0.3800100660099186,0.24203440645778138,0.2493522074509302,0.15947483525280098
GE,2013-05-31,0.044803192132579106,0.002148244061546123,0.12282891414742902,0.16571880583522844,0.17819948684225695,0.13451545968048803
INTC,2013-05-31,0.016537579298272265,0.15226722144056026,0.2684142781542873,0.1823887532977154,0.20902035656163426,0.28614895674106566
PFE,2013-05-31,-0.06194028672867491,-0.008414742916956763,0.1145665800276432,0.19771408965432125,0.17972956344087967,0.11657017387781653
SPG,2013-05-31,-0.05906386299648925,0.0375004199903437,0.11538151709046462,0.15826551829843094,0.1350430632710804,0.09618430208270043
XOM,2013-05-31,0.027821399625387544,0.024124213236655034,0.040374937648131715,0.13109241420480275,0.13051019991238094,0.08394490372009793
AAL,2013-06-30,-0.06545255858567611,0.04320213250300964,0.2838154935833592,0.3183302606735373,0.36235879642821883,0.3141866847937376
BBBY,2013-06-30,0.08796298919500245,1.272361088611945,1.0215054586746253,0.9477600057761241,0.7369960824774974,0.3157575780695135
F,2013-06-30,-0.013393010976619157,0.197821900785635,0.2197683736814826,0.2768339377163155,0.2524286804453192,0.14550214667209363
GE,2013-06-30,0.0023676506775505146,0.0015085786101798337,0.15295872969024615,0.1900437379804284,0.18104460129498104,0.13451545968048803
INTC,2013-06-30,-0.002059044090611306,0.13971395502899653,0.22200295405551107,0.2183143893092883,0.22220064325281266,0.2723401900570988
PFE,2013-06-30,0.02864492919678918,-0.03374917848476966,0.14465045736890603,0.2146180344675212,0.18827531544254775,0.11657017387781653
SPG,2013-06-30,-0.051189874653138956,-0.01261230683261727,0.025930170254794493,0.22370891035614354,0.173893426641219,0.14231832675312905
XOM,2013-06-30,-0.0013267338502106485,0.004360728973222594,0.07586606324884437,0.14954487153865706,0.13782419404598883,0.08394490372009793
AAL,2013-07-31,0.17772351809843911,0.1422668370576501,0.3550418608394157,0.25430676146239584,0.32339291337159387,0.15638095336856428
BBBY,2013-07-31,0.13936341329650093,0.47805293277851924,1.5305059065011712,0.7147844430476785,0.8128711133999785,0.3157575780695135
F,2013-07-31,0.04940694454125194,0.26617484959016924,0.32078514414075854,0.25485157953748994,0.24688423805007,0.14550214667209363
GE,2013-07-31,0.06419222864441676,0.10056648509024835,0.11156353906085315,0.1736401883367415,0.18304723754054736,0.13451545968048803
INTC,2013-07-31,-0.016020235437209096,-0.022817851422602398,0.13180002482088216,0.2189295322707768,0.2095469567956818,0.2723401900570988
PFE,2013-07-31,0.06384049193269292,0.015170489707813095,0.08922399564443495,0.17676757205394933,0.17759404613688165,0.11657017387781653
SPG,2013-07-31,-0.015802449584902845,-0.09513187452810123,0.012827926168289094,0.2213792399200255,0.18528812844374584,0.14231832675312905
XOM,2013-07-31,0.03431188002529839,0.06508538420816046,0.05592573223722885,0.12828689195033177,0.1266332302481755,0.08394490372009793
AAL,2013-08-31,-0.14587744365854993,-0.08441906644433306,0.15017800866027775,0.3798752357969947,0.3540627660491375,0.2084622536542244
BBBY,2013-08-31,-0.16528194291017018,0.044947959919888536,1.309523682755001,0.7170770955837446,0.8462626024774595,0.3157575780695135
F,2013-08-31,-0.07485707587709434,0.032024767986837066,0.27467064030582833,0.2556238703366748,0.2494013302510321,0.14550214667209363
GE,2013-08-31,-0.063157908959114,-0.014167188818796528,-0.011241745723101215,0.1699670526359622,0.1682566121167609,0.13451545968048803
INTC,2013-08-31,-0.04414003455402771,-0.12480023832754261,0.04156894073731188,0.20833248799743145,0.205257923952758,0.2207369668762877
PFE,2013-08-31,-0.03949647069202644,0.02820148176679993,0.021628996662092836,0.13688848852926033,0.17080048039416904,0.11657017387781653
SPG,2013-08-31,-0.06911250079290443,-0.11434748544358064,-0.0919092414144338,0.2223610671022789,0.19294531949112567,0.19941661030100696
XOM,2013-08-31,-0.04554179128631208,-0.033346865353664934,-0.01384293012821547,0.12950496399561898,0.13072292422917278,0.08595242156990743
AAL,2013-09-30,0.1732672006053555,0.15398639633204736,0.2208627364640292,0.3858048794171916,0.34463521227933247,0.2084622536542244
BBBY,2013-09-30,0.05474585714439728,-0.0060301609003503565,1.3985448949705437,0.7102667578450681,0.8451046862810148,0.3157575780695135
F,2013-09-30,0.04200141907819588,0.04878568356524915,0.34810998766279466,0.2304670244512309,0.2548763173631887,0.14550214667209363
GE,2013-09-30,0.04036300062235276,0.05126608674034694,0.055054788256605036,0.16147800280987104,0.1751791455462729,0.13451545968048803
INTC,2013-09-30,0.04276655497784754,-0.02427176815519594,0.10984742309603557,0.19637885006440206,0.2089219881679777,0.15290149500094763
PFE,2013-09-30,0.018433189141892736,0.04564235452898546,0.006053874794586855,0.11377941810358451,0.17059156119927904,0.11657017387781653
SPG,2013-09-30,0.017852951395668892,-0.08174063762431871,-0.07221682552765785,0.184938660850892,0.20396755332380762,0.20321782026107507
XOM,2013-09-30,-0.012850391955269602,-0.04418949526178306,-0.029979425018424655,0.1102113590522375,0.13093074549387018,0.08997191979282886
AAL,2013-10-31,0.0727538648629158,0.14606161105328708,0.2923532187531055,0.41608975820616967,0.34448648672899584,0.2084622536542244
BBBY,2013-10-31,-0.21873956372150372,-0.28978481015146507,-0.061298030265100056,0.5115987568720753,0.622667959353323,0.3360023304886915
